railOprIsttCd,lnCd,stinCd,mvPathMgNo,mvPathDvCd,mvPathDvNm,mvTpOrdr,mvDst,mvContDtl,LN_NM,STIN_NM
KR,K4,K312,7,3,환승경로,6,,6) (B2) 6호선 대흥 방면 승강장으로 이동,경의중앙,공덕
KR,K4,K312,7,3,환승경로,7,,7) 승차 (휠체어칸),경의중앙,공덕
KR,K4,K312,8,3,환승경로,1,,1) (B2) 경의중앙선 효창공원앞 방면 승강장 하차,경의중앙,공덕
KR,K4,K312,8,3,환승경로,2,,2) 공항철도 대합실 방향 엘리베이터 탑승,경의중앙,공덕
KR,K4,K312,8,3,환승경로,3,,3) (B3) 공항철도 대합실로 이동,경의중앙,공덕
KR,K4,K312,8,3,환승경로,4,,"4) 5, 6호선 방향 환승통로로 이동",경의중앙,공덕
KR,K4,K312,8,3,환승경로,5,,5) 6호선 효창공원앞 방면 엘리베이터 탑승,경의중앙,공덕
KR,K4,K312,8,3,환승경로,6,,6) (B2) 6호선 효창공원앞 방면 승강장으로 이동,경의중앙,공덕
KR,K4,K312,8,3,환승경로,7,,7) 승차 (휠체어칸),경의중앙,공덕
KR,K4,K312,9,3,환승경로,1,,1) (B2) 경의중앙선 서강대 방면 승강장 하차,경의중앙,공덕
KR,K4,K312,9,3,환승경로,2,,2) 공항철도 대합실 방향 엘리베이터 탑승,경의중앙,공덕
KR,K4,K312,9,3,환승경로,3,,3) (B3) 공항철도 대합실로 이동,경의중앙,공덕
KR,K4,K312,9,3,환승경로,4,,4) 서울역 방면 엘리베이터 탑승,경의중앙,공덕
KR,K4,K312,9,3,환승경로,5,,5) (B4) 공항철도 서울역 방면 승강장으로 이동,경의중앙,공덕
KR,K4,K312,9,3,환승경로,6,,6) 승차 (휠체어칸),경의중앙,공덕
KR,K4,K312,10,3,환승경로,1,,1) (B2) 경의중앙선 서강대 방면 승강장 하차,경의중앙,공덕
KR,K4,K312,10,3,환승경로,2,,2) 공항철도 대합실 방향 엘리베이터 탑승,경의중앙,공덕
KR,K4,K312,10,3,환승경로,3,,3) (B3) 공항철도 대합실로 이동,경의중앙,공덕
KR,K4,K312,10,3,환승경로,4,,4) 홍대입구 방면 엘리베이터 탑승,경의중앙,공덕
KR,K4,K312,10,3,환승경로,5,,5) (B4) 공항철도 홍대입구 방면 승강장으로 이동,경의중앙,공덕
KR,K4,K312,10,3,환승경로,6,,6) 승차 (휠체어칸),경의중앙,공덕
KR,K4,K312,11,3,환승경로,1,,1) (B2) 경의중앙선 효창공원앞 방면 승강장 하차,경의중앙,공덕
KR,K4,K312,11,3,환승경로,2,,2) 공항철도 대합실 방향 엘리베이터 탑승,경의중앙,공덕
KR,K4,K312,11,3,환승경로,3,,3) (B3) 공항철도 대합실로 이동,경의중앙,공덕
KR,K4,K312,11,3,환승경로,4,,4) 서울역 방면 엘리베이터 탑승,경의중앙,공덕
KR,K4,K312,11,3,환승경로,5,,5) (B4) 공항철도 서울역 방면 승강장으로 이동,경의중앙,공덕
KR,K4,K312,11,3,환승경로,6,,6) 승차 (휠체어칸),경의중앙,공덕
KR,K4,K312,12,3,환승경로,1,,1) (B2) 경의중앙선 효창공원앞 방면 승강장 하차,경의중앙,공덕
KR,K4,K312,12,3,환승경로,2,,2) 공항철도 대합실 방향 엘리베이터 탑승,경의중앙,공덕
KR,K4,K312,12,3,환승경로,3,,3) (B3) 공항철도 대합실로 이동,경의중앙,공덕
KR,K4,K312,12,3,환승경로,4,,4) 홍대입구 방면 엘리베이터 탑승,경의중앙,공덕
KR,K4,K312,12,3,환승경로,5,,5) (B4) 공항철도 홍대입구 방면 승강장으로 이동,경의중앙,공덕
KR,K4,K312,12,3,환승경로,6,,6) 승차 (휠체어칸),경의중앙,공덕
KR,K4,K313,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,경의중앙,서강대
KR,K4,K313,1,1,출입구-승강장,2,,2) (B1) 대합실로 이동,경의중앙,서강대
KR,K4,K313,1,1,출입구-승강장,3,,3) 표 내는 곳 통과,경의중앙,서강대
KR,K4,K313,1,1,출입구-승강장,4,,4) 홍대입구 방면 엘리베이터 탑승,경의중앙,서강대
KR,K4,K313,1,1,출입구-승강장,5,,5) (B2) 홍대입구 방면 승강장으로 이동,경의중앙,서강대
KR,K4,K313,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),경의중앙,서강대
KR,K4,K313,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,경의중앙,서강대
KR,K4,K313,2,1,출입구-승강장,2,,2) (B1) 대합실로 이동,경의중앙,서강대
KR,K4,K313,2,1,출입구-승강장,3,,3) 표 내는 곳 통과,경의중앙,서강대
KR,K4,K313,2,1,출입구-승강장,4,,4) 공덕 방면 엘리베이터 탑승,경의중앙,서강대
KR,K4,K313,2,1,출입구-승강장,5,,5) (B2) 공덕 방면 승강장으로 이동,경의중앙,서강대
KR,K4,K313,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),경의중앙,서강대
KR,K4,K313,3,1,출입구-승강장,1,,1) (1F) 2번 출입구 옆 엘리베이터 탑승,경의중앙,서강대
KR,K4,K313,3,1,출입구-승강장,2,,2) (B1) 대합실로 이동,경의중앙,서강대
KR,K4,K313,3,1,출입구-승강장,3,,3) 표 내는 곳 통과,경의중앙,서강대
KR,K4,K313,3,1,출입구-승강장,4,,4) 홍대입구 방면 엘리베이터 탑승,경의중앙,서강대
KR,K4,K313,3,1,출입구-승강장,5,,5) (B2) 홍대입구 방면 승강장으로 이동,경의중앙,서강대
KR,K4,K313,3,1,출입구-승강장,6,,6) 승차 (휠체어칸),경의중앙,서강대
KR,K4,K313,4,1,출입구-승강장,1,,1) (1F) 2번 출입구 옆 엘리베이터 탑승,경의중앙,서강대
KR,K4,K313,4,1,출입구-승강장,2,,2) (B1) 대합실로 이동,경의중앙,서강대
KR,K4,K313,4,1,출입구-승강장,3,,3) 표 내는 곳 통과,경의중앙,서강대
KR,K4,K313,4,1,출입구-승강장,4,,4) 공덕 방면 엘리베이터 탑승,경의중앙,서강대
KR,K4,K313,4,1,출입구-승강장,5,,5) (B2) 공덕 방면 승강장으로 이동,경의중앙,서강대
KR,K4,K313,4,1,출입구-승강장,6,,6) 승차 (휠체어칸),경의중앙,서강대
KR,K4,K314,1,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,1,1,출입구-승강장,2,,2) (B2) 표 내는 곳 통과,경의중앙,홍대입구
KR,K4,K314,1,1,출입구-승강장,3,,3) 경의중앙선 승강장 엘리베이터 방향 표 내는 곳 통과,경의중앙,홍대입구
KR,K4,K314,1,1,출입구-승강장,4,,4) 가좌 방면 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,1,1,출입구-승강장,5,,5) (B1) 가좌 방면 승강장으로 이동,경의중앙,홍대입구
KR,K4,K314,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),경의중앙,홍대입구
KR,K4,K314,2,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,2,1,출입구-승강장,2,,2) (B2) 표 내는 곳 통과,경의중앙,홍대입구
KR,K4,K314,2,1,출입구-승강장,3,,3) 경의중앙선 승강장 엘리베이터 방향 표 내는 곳 통과,경의중앙,홍대입구
KR,K4,K314,2,1,출입구-승강장,4,,4) 서강대 방면 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,2,1,출입구-승강장,5,,5) (B1) 서강대 방면 승강장으로 이동,경의중앙,홍대입구
KR,K4,K314,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),경의중앙,홍대입구
KR,K4,K314,3,1,출입구-승강장,1,,1) (1F) 7번 출입구 옆 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,3,1,출입구-승강장,2,,2) (B2) 대합실로 이동,경의중앙,홍대입구
KR,K4,K314,3,1,출입구-승강장,3,,3) 가좌 방면 엘리베이터 앞 표 내는 곳 통과,경의중앙,홍대입구
KR,K4,K314,3,1,출입구-승강장,4,,4) 가좌 방면 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,3,1,출입구-승강장,5,,5) (B1) 가좌 방면 승강장으로 이동,경의중앙,홍대입구
KR,K4,K314,3,1,출입구-승강장,6,,6) 승차 (휠체어칸),경의중앙,홍대입구
KR,K4,K314,4,1,출입구-승강장,1,,1) (1F) 7번 출입구 옆 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,4,1,출입구-승강장,2,,2) (B2) 대합실로 이동,경의중앙,홍대입구
KR,K4,K314,4,1,출입구-승강장,3,,3) 서강대 방면 엘리베이터 앞 표 내는 곳 통과,경의중앙,홍대입구
KR,K4,K314,4,1,출입구-승강장,4,,4) 서강대 방면 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,4,1,출입구-승강장,5,,5) (B1) 서강대 방면 승강장으로 이동,경의중앙,홍대입구
KR,K4,K314,4,1,출입구-승강장,6,,6) 승차 (휠체어칸),경의중앙,홍대입구
KR,K4,K314,5,1,출입구-승강장,1,,1) (1F) 8번 출입구 옆 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,5,1,출입구-승강장,2,,2) (B1) 대합실 이동,경의중앙,홍대입구
KR,K4,K314,5,1,출입구-승강장,3,,3) 표 내는 곳 통과,경의중앙,홍대입구
KR,K4,K314,5,1,출입구-승강장,4,,4) 경의중앙선 방향 환승통로 이동,경의중앙,홍대입구
KR,K4,K314,5,1,출입구-승강장,5,,5) 환승 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,5,1,출입구-승강장,6,,6) (B2) 환승통로 이동,경의중앙,홍대입구
KR,K4,K314,5,1,출입구-승강장,7,,7) 가좌 방면 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,5,1,출입구-승강장,8,,8) (B1) 가좌 방면 승강장으로 이동,경의중앙,홍대입구
KR,K4,K314,5,1,출입구-승강장,9,,9) 승차 (휠체어칸),경의중앙,홍대입구
KR,K4,K314,6,1,출입구-승강장,1,,1) (1F) 8번 출입구 옆 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,6,1,출입구-승강장,2,,2) (B1) 대합실 이동,경의중앙,홍대입구
KR,K4,K314,6,1,출입구-승강장,3,,3) 표 내는 곳 통과,경의중앙,홍대입구
KR,K4,K314,6,1,출입구-승강장,4,,4) 경의중앙선 방향 환승통로 이동,경의중앙,홍대입구
KR,K4,K314,6,1,출입구-승강장,5,,5) 환승 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,6,1,출입구-승강장,6,,6) (B2) 환승통로 이동,경의중앙,홍대입구
KR,K4,K314,6,1,출입구-승강장,7,,7) 서강대 방면 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,6,1,출입구-승강장,8,,8) (B1) 서강대 방면 승강장으로 이동,경의중앙,홍대입구
KR,K4,K314,6,1,출입구-승강장,9,,9) 승차 (휠체어칸),경의중앙,홍대입구
KR,K4,K314,1,3,환승경로,1,,1) (B1) 경의중앙선 가좌 방면 승강장 하차,경의중앙,홍대입구
KR,K4,K314,1,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,1,3,환승경로,3,,3) (B2) 대합실로 이동,경의중앙,홍대입구
KR,K4,K314,1,3,환승경로,4,,4) 2호선 방향 환승통로로 이동,경의중앙,홍대입구
KR,K4,K314,1,3,환승경로,5,,5) 환승 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,1,3,환승경로,6,,6) (B1) 환승통로로 이동,경의중앙,홍대입구
KR,K4,K314,1,3,환승경로,7,,7) 2호선 대합실로 이동,경의중앙,홍대입구
KR,K4,K314,1,3,환승경로,8,,8) 승강장 방향 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,1,3,환승경로,9,,9) (B2) 2호선 합정 방면 승강장으로 이동,경의중앙,홍대입구
KR,K4,K314,1,3,환승경로,10,,10) 승차 (휠체어칸),경의중앙,홍대입구
KR,K4,K314,2,3,환승경로,1,,1) (B1) 경의중앙선 가좌 방면 승강장 하차,경의중앙,홍대입구
KR,K4,K314,2,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,2,3,환승경로,3,,3) (B2) 대합실로 이동,경의중앙,홍대입구
KR,K4,K314,2,3,환승경로,4,,4) 2호선 방향 환승통로로 이동,경의중앙,홍대입구
KR,K4,K314,2,3,환승경로,5,,5) 환승 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,2,3,환승경로,6,,6) (B1) 환승통로로 이동,경의중앙,홍대입구
KR,K4,K314,2,3,환승경로,7,,7) 2호선 대합실로 이동,경의중앙,홍대입구
KR,K4,K314,2,3,환승경로,8,,8) 승강장 방향 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,2,3,환승경로,9,,9) (B2) 2호선 신촌 방면 승강장으로 이동,경의중앙,홍대입구
KR,K4,K314,2,3,환승경로,10,,10) 승차 (휠체어칸),경의중앙,홍대입구
KR,K4,K314,3,3,환승경로,1,,1) (B1) 경의중앙선 서강대 방면 승강장 하차,경의중앙,홍대입구
KR,K4,K314,3,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,3,3,환승경로,3,,3) (B2) 대합실로 이동,경의중앙,홍대입구
KR,K4,K314,3,3,환승경로,4,,4) 2호선 방향 환승통로로 이동,경의중앙,홍대입구
KR,K4,K314,3,3,환승경로,5,,5) 환승 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,3,3,환승경로,6,,6) (B1) 환승통로로 이동,경의중앙,홍대입구
KR,K4,K314,3,3,환승경로,7,,7) 2호선 대합실로 이동,경의중앙,홍대입구
KR,K4,K314,3,3,환승경로,8,,8) 승강장 방향 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,3,3,환승경로,9,,9) (B2) 2호선 합정 방면 승강장으로 이동,경의중앙,홍대입구
KR,K4,K314,3,3,환승경로,10,,10) 승차 (휠체어칸),경의중앙,홍대입구
KR,K4,K314,4,3,환승경로,1,,1) (B1) 경의중앙선 서강대 방면 승강장 하차,경의중앙,홍대입구
KR,K4,K314,4,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,4,3,환승경로,3,,3) (B2) 대합실로 이동,경의중앙,홍대입구
KR,K4,K314,4,3,환승경로,4,,4) 2호선 방향 환승통로로 이동,경의중앙,홍대입구
KR,K4,K314,4,3,환승경로,5,,5) 환승 엘리베이터 탑승,경의중앙,홍대입구
KR,K4,K314,4,3,환승경로,6,,6) (B1) 환승통로로 이동,경의중앙,홍대입구
KR,K4,K314,4,3,환승경로,7,,7) 2호선 대합실로 이동,경의중앙,홍대입구
KR,K4,K314,4,3,환승경로,8,,8) 승강장 방향 엘리베이터 탑승,경의중앙,홍대입구
